date,close,change,rsi,deltas,up,down
2015-03-16,60.2814,-2.3471,34.08359193642724,-2.3471000000000046,0.0,0.0
2015-03-17,59.7885,-0.492856,25.668417377094812,-0.4928999999999988,0.0,0.0
2015-03-18,60.4457,0.657142,24.232603177115735,0.6572000000000031,0.0,0.0
2015-03-19,60.7442,0.298571,30.183574856015767,0.2984999999999971,0.0,0.0
2015-03-20,61.1849,0.440714,32.919366489780145,0.44069999999999965,0.0,0.0
2015-03-23,60.7142,-0.470714,37.07870469333301,-0.4707000000000008,0.0,0.0
2015-03-24,62.6114,1.8971,34.46980086754132,1.897200000000005,0.0,0.0
2015-03-25,60.2499,-2.3614,50.50905915988216,-2.3615000000000066,0.0,0.0
2015-03-26,59.7514,-0.498571,37.46439730378944,-0.49849999999999994,0.0,0.0
2015-03-27,59.2528,-0.498571,35.266652856360835,-0.49859999999999616,0.0,0.0
2015-03-30,60.3671,1.1143,33.050840899351584,1.1143,0.0,0.0
2015-03-31,59.5271,-0.839999,42.30935178065715,-0.8400000000000034,0.0,0.0
2015-04-01,59.0171,-0.509999,37.805171055806504,-0.509999999999998,0.0,0.0
2015-04-02,59.1542,0.137143,35.204641105646445,0.13710000000000377,0.0,0.0
2015-04-06,60.3299,1.1757,36.546063311132315,1.175699999999999,0.0,0.0
2015-04-07,60.4942,0.164285,47.246217086793315,0.16429999999999723,0.0,0.0
2015-04-08,63.0499,2.5557,48.62958551227243,2.5557000000000016,0.0,0.0
2015-04-09,62.7857,-0.264285,64.96397704039487,-0.26420000000000243,0.0,0.0
2015-04-10,64.9385,2.1529,62.611117847086604,2.1528000000000063,0.0,0.0
2015-04-13,67.8114,2.8729,72.03908405925935,2.8729000000000013,0.0,0.0
2015-04-14,68.3871,0.575713,79.80519769727857,0.5756999999999977,0.0,0.0
2015-04-15,67.9228,-0.464285,81.01297468495059,-0.4643000000000086,0.0,0.0
2015-04-16,80.2928,12.37,76.78073760358097,12.370000000000005,0.0,0.0
2015-04-17,81.6499,1.3571,91.03750835805633,1.3571000000000026,0.0,0.0
2015-04-20,81.0556,-0.594285,91.67816583872029,-0.594300000000004,0.0,0.0
2015-04-21,80.0628,-0.992856,88.51171493658711,-0.9928000000000026,0.0,0.0
2015-04-22,79.6685,-0.394285,83.03581222517654,-0.3943000000000012,0.0,0.0
2015-04-23,79.8656,0.197142,80.76798403839997,0.19710000000000605,0.0,0.0
2015-04-24,79.7706,-0.094999,81.06351630107856,-0.09499999999999886,0.0,0.0
2015-04-27,80.8685,1.0979,80.38325230728998,1.0978999999999957,0.0,0.0
2015-04-28,80.4371,-0.431429,82.34058259475859,-0.43139999999999645,0.0,0.0
2015-04-29,80.4071,-0.03,78.80913966017748,-0.030000000000001137,0.0,0.0
2015-04-30,79.4999,-0.907141,78.54144419924047,-0.9072000000000031,0.0,0.0
2015-05-01,79.5756,0.075714,70.29045082981209,0.07569999999999766,0.0,0.0
2015-05-04,79.2713,-0.304286,70.58520941130402,-0.3042999999999978,0.0,0.0
2015-05-05,80.7928,1.5214,67.50890581850435,1.5215000000000032,0.0,0.0
2015-05-06,80.0771,-0.715713,73.9871439793387,-0.7156999999999982,0.0,0.0
2015-05-07,80.7485,0.671428,66.8238688832576,0.6714000000000055,0.0,0.0
2015-05-08,82.0856,1.3371,69.94377997244845,1.3370999999999924,0.0,0.0
2015-05-11,84.2778,2.1921,75.24258724518359,2.1921999999999997,0.0,0.0
2015-05-12,83.3771,-0.900714,81.38985297387647,-0.9007000000000005,0.0,0.0
2015-05-13,82.8728,-0.504285,72.89084542410491,-0.5043000000000006,0.0,0.0
2015-05-14,83.8356,0.962856,68.32561616523626,0.9628000000000014,0.0,0.0
2015-05-15,87.6071,3.7714,72.13400587949121,3.771500000000003,0.0,0.0
2015-05-18,88.2671,0.66,81.88435567385532,0.6599999999999966,0.0,0.0
2015-05-19,88.0685,-0.198572,83.06918757578336,-0.198599999999999,0.0,0.0
2015-05-20,88.7899,0.721428,81.24213805189191,0.7214000000000027,0.0,0.0
2015-05-21,89.0028,0.212857,82.81180515241712,0.21289999999999054,0.0,0.0
2015-05-22,88.8385,-0.164285,83.28349506764823,-0.16429999999999723,0.0,0.0
2015-05-26,87.9928,-0.845714,81.31515674320578,-0.8456999999999937,0.0,0.0
2015-05-27,89.8571,1.8643,71.38882882596567,1.8643,0.0,0.0
2015-05-28,89.5071,-0.35,78.11831734363169,-0.3500000000000085,0.0,0.0
2015-05-29,89.1513,-0.355714,74.36546143772222,-0.3557999999999879,0.0,0.0
2015-06-01,89.0028,-0.148571,70.4351812944727,-0.14850000000001273,0.0,0.0
2015-06-02,89.1299,0.127143,68.70198967591338,0.12710000000001287,0.0,0.0
2015-06-03,88.8085,-0.321428,69.43751224103129,-0.32140000000001123,0.0,0.0
2015-06-04,89.3485,0.539999,65.0225550111505,0.5400000000000063,0.0,0.0
2015-06-05,90.4599,1.1114,68.8279434920832,1.1114000000000033,0.0,0.0
2015-06-08,89.6042,-0.855714,75.17962414370548,-0.8556999999999988,0.0,0.0
2015-06-09,92.4499,2.8457,63.74951724723237,2.8456999999999937,0.0,0.0
2015-06-10,95.8713,3.4214,77.02515038856625,3.4214000000000055,0.0,0.0
2015-06-11,95.0942,-0.777142,84.7161277293035,-0.7771000000000043,0.0,0.0
2015-06-12,94.4185,-0.675714,77.9429256283882,-0.6757000000000062,0.0,0.0
2015-06-15,93.4313,-0.987142,72.20628771488602,-0.9872000000000014,0.0,0.0
2015-06-16,95.2728,1.8414,64.30441244434189,1.8415000000000106,0.0,0.0
2015-06-17,94.2713,-1.0014,71.05686042429105,-1.0015000000000072,0.0,0.0
2015-06-18,94.7428,0.471428,63.58155021131651,0.471500000000006,0.0,0.0
2015-06-19,93.8713,-0.871427,65.53244315980903,-0.8714999999999975,0.0,0.0
2015-06-22,96.4142,2.5429,58.870274407941544,2.542899999999989,0.0,0.0
2015-06-23,97.3128,0.898571,69.28414354425337,0.8986000000000018,0.0,0.0
2015-06-24,96.9442,-0.368571,72.13354172300059,-0.3686000000000007,0.0,0.0
2015-06-25,94.8913,-2.0529,69.12745310687787,-2.052899999999994,0.0,0.0
2015-06-26,93.0885,-1.8029,54.6341521346418,-1.8028000000000048,0.0,0.0
2015-06-29,92.2313,-0.857142,45.136063364930784,-0.8571999999999917,0.0,0.0
2015-06-30,93.8485,1.6171,41.240510244987554,1.6171999999999969,0.0,0.0
2015-07-01,93.6356,-0.212857,50.45947411105946,-0.21290000000000475,0.0,0.0
2015-07-02,94.0442,0.408571,49.29599460703027,0.40860000000000696,0.0,0.0
2015-07-06,94.5713,0.527142,51.73717730478012,0.5270999999999901,0.0,0.0
2015-07-07,94.0913,-0.48,54.93634123202085,-0.47999999999998977,0.0,0.0
2015-07-08,93.507,-0.584285,51.39131792060829,-0.5842999999999989,0.0,0.0
2015-07-09,95.727,2.22,47.15791678625416,2.219999999999999,0.0,0.0
2015-07-10,97.2285,1.5014,61.07972746816843,1.501499999999993,0.0,0.0
2015-07-13,101.087,3.8586,67.6643737910972,3.8585000000000065,0.0,0.0
2015-07-14,100.3713,-0.715714,78.39848493859259,-0.7156999999999982,0.0,0.0
2015-07-15,98.13,-2.2413,73.24429615476097,-2.2413000000000096,0.0,0.0
2015-07-16,115.81,17.68,59.29315749136655,17.680000000000007,0.0,0.0
2015-07-17,114.77,-1.04,85.0185914471903,-1.0400000000000063,0.0,0.0
2015-07-20,110.55,-4.22,81.55375851144026,-4.219999999999999,0.0,0.0
2015-07-21,112.51,1.96,68.59077014238049,1.960000000000008,0.0,0.0
2015-07-22,111.5,-1.01,71.03462740823302,-1.0100000000000051,0.0,0.0
2015-07-23,110.1,-1.4,67.92228009234513,-1.4000000000000057,0.0,0.0
2015-07-24,109.34,-0.76,63.513840147178,-0.7599999999999909,0.0,0.0
2015-07-27,106.43,-2.91,61.055320455549015,-2.9099999999999966,0.0,0.0
2015-07-28,106.9,0.47,52.211449212988306,0.46999999999999886,0.0,0.0
2015-07-29,107.08,0.18,53.45590731835404,0.1799999999999926,0.0,0.0
2015-07-30,111.56,4.48,53.98043154975852,4.480000000000004,0.0,0.0
2015-07-31,114.31,2.75,65.15126274758023,2.75,0.0,0.0
2015-08-03,112.56,-1.75,70.22213960186737,-1.75,0.0,0.0
2015-08-04,121.15,8.59,63.501966020840435,8.590000000000003,0.0,0.0
2015-08-05,123.71,2.56,76.25141152862044,2.559999999999988,0.0,0.0
2015-08-06,126.45,2.74,78.77650509695152,2.740000000000009,0.0,0.0
2015-08-07,123.52,-2.93,81.21913569553553,-2.930000000000007,0.0,0.0
2015-08-10,123.03,-0.49,71.2040515554721,-0.4899999999999949,0.0,0.0
2015-08-11,122.74,-0.29,69.56457658248978,-0.29000000000000625,0.0,0.0
2015-08-12,120.51,-2.23,68.49780701462431,-2.2299999999999898,0.0,0.0
2015-08-13,123.73,3.22,60.36292002015282,3.219999999999999,0.0,0.0
2015-08-14,123.39,-0.34,66.85815033457968,-0.3400000000000034,0.0,0.0
2015-08-17,125.36,1.97,65.56169351094795,1.9699999999999989,0.0,0.0
2015-08-18,124.05,-1.31,69.48055239664659,-1.3100000000000023,0.0,0.0
2015-08-19,122.06,-1.99,63.950153629499674,-1.9899999999999949,0.0,0.0
2015-08-20,112.49,-9.57,56.18598575591861,-9.570000000000007,0.0,0.0
2015-08-21,103.96,-8.53,33.69931359681827,-8.530000000000001,0.0,0.0
2015-08-24,96.88,-7.08,23.939503572966842,-7.079999999999998,0.0,0.0
2015-08-25,101.52,4.64,18.78014768864007,4.640000000000001,0.0,0.0
2015-08-26,110.13,8.61,30.068484419051018,8.61,0.0,0.0
2015-08-27,117.66,7.53,45.98814973986786,7.530000000000001,0.0,0.0
2015-08-28,117.63,-0.03,55.9996825377288,-0.030000000000001137,0.0,0.0
2015-08-31,115.03,-2.6,55.95246004257171,-2.5999999999999943,0.0,0.0
2015-09-01,105.79,-9.24,51.639371682990166,-9.239999999999995,0.0,0.0
2015-09-02,105.44,-0.35,39.326809123800686,-0.3500000000000085,0.0,0.0
2015-09-03,101.06,-4.38,38.925032646779336,-4.3799999999999955,0.0,0.0
2015-09-04,98.79,-2.27,33.96259886308245,-2.269999999999996,0.0,0.0
2015-09-08,94.95,-3.84,31.5781086326823,-3.8400000000000034,0.0,0.0
2015-09-09,99.18,4.23,27.804116079332346,4.230000000000004,0.0,0.0
2015-09-10,99.48,0.3,37.245976774345245,0.29999999999999716,0.0,0.0
2015-09-11,97.51,-1.97,37.904210511662924,-1.9699999999999989,0.0,0.0
2015-09-14,95.69,-1.82,35.13819311272327,-1.8200000000000074,0.0,0.0
2015-09-15,99.16,3.47,32.62452058066059,3.469999999999999,0.0,0.0
2015-09-16,104.08,4.92,41.710461794506436,4.920000000000002,0.0,0.0
2015-09-17,104.21,0.13,52.163746673023375,0.12999999999999545,0.0,0.0
2015-09-18,102.62,-1.59,52.42140488119194,-1.5899999999999892,0.0,0.0
2015-09-21,100.3,-2.32,48.7509835033402,-2.3200000000000074,0.0,0.0
2015-09-22,98.47,-1.83,43.6539906085167,-1.8299999999999983,0.0,0.0
2015-09-23,98.07,-0.4,39.89394840100101,-0.4000000000000057,0.0,0.0
2015-09-24,103.76,5.69,39.05365433638103,5.690000000000012,0.0,0.0
2015-09-25,102.24,-1.52,54.59989412337086,-1.5200000000000102,0.0,0.0
2015-09-28,99.47,-2.77,50.655101731129626,-2.769999999999996,0.0,0.0
2015-09-29,98.35,-1.12,44.029779706298676,-1.1200000000000045,0.0,0.0
2015-09-30,103.26,4.91,41.52035015395799,4.910000000000011,0.0,0.0
2015-10-01,105.98,2.72,54.510055946693605,2.719999999999999,0.0,0.0
2015-10-02,106.11,0.13,60.11853399350609,0.12999999999999545,0.0,0.0
2015-10-05,111.25,5.14,60.385313362931676,5.140000000000001,0.0,0.0
2015-10-06,108.33,-2.92,69.58024578717813,-2.9200000000000017,0.0,0.0
2015-10-07,108.1,-0.23,60.46792386896538,-0.23000000000000398,0.0,0.0
2015-10-08,114.93,6.83,59.7633685539584,6.8300000000000125,0.0,0.0
2015-10-09,113.33,-1.6,71.16552322026436,-1.6000000000000085,0.0,0.0
2015-10-12,113.45,0.12,66.14709931914693,0.12000000000000455,0.0,0.0
2015-10-13,109.73,-3.72,66.35048934872302,-3.719999999999999,0.0,0.0
2015-10-14,110.23,0.5,54.7059574137078,0.5,0.0,0.0
2015-10-15,101.09,-9.14,55.8949662341832,-9.14,0.0,0.0
2015-10-16,98.99,-2.1,36.0980992414945,-2.1000000000000085,0.0,0.0
2015-10-19,101.69,2.7,33.02658532969113,2.700000000000003,0.0,0.0
2015-10-20,98.99,-2.7,40.46951612819263,-2.700000000000003,0.0,0.0
2015-10-21,97.96,-1.03,35.90878754530662,-1.0300000000000011,0.0,0.0
2015-10-22,97.32,-0.64,34.227113216908904,-0.6400000000000006,0.0,0.0
2015-10-23,100.04,2.72,33.12547752816033,2.720000000000013,0.0,0.0
2015-10-26,103.04,3.0,42.16668957324376,3.0,0.0,0.0
2015-10-27,103.07,0.03,50.587387276908,0.029999999999986926,0.0,0.0
2015-10-28,105.8,2.73,50.669474905511834,2.730000000000004,0.0,0.0
2015-10-29,105.12,-0.68,57.936813578668584,-0.6799999999999926,0.0,0.0
2015-10-30,108.38,3.26,55.604907798119385,3.259999999999991,0.0,0.0
2015-11-02,107.64,-0.74,63.62622064877417,-0.7399999999999949,0.0,0.0
2015-11-03,109.74,2.1,60.77744029937146,2.0999999999999943,0.0,0.0
2015-11-04,114.05,4.31,65.75082920265342,4.310000000000002,0.0,0.0
2015-11-05,113.5,-0.55,73.6020419403954,-0.5499999999999972,0.0,0.0
2015-11-06,114.06,0.56,71.22097309087708,0.5600000000000023,0.0,0.0
2015-11-09,109.86,-4.2,72.26503672687862,-4.200000000000003,0.0,0.0
2015-11-10,112.7,2.84,55.123767768040985,2.8400000000000034,0.0,0.0
2015-11-11,112.86,0.16,62.07553471719539,0.1599999999999966,0.0,0.0
2015-11-12,108.92,-3.94,62.45006043884843,-3.9399999999999977,0.0,0.0
2015-11-13,103.65,-5.27,48.86826243797301,-5.269999999999996,0.0,0.0
2015-11-16,111.35,7.7,36.67540148572859,7.699999999999989,0.0,0.0
2015-11-17,117.1,5.75,55.299133759170125,5.75,0.0,0.0
2015-11-18,120.63,3.53,64.2677213397296,3.530000000000001,0.0,0.0
2015-11-19,120.22,-0.41,68.6770242604512,-0.4099999999999966,0.0,0.0
2015-11-20,123.84,3.62,67.57023295618717,3.6200000000000045,0.0,0.0
2015-11-23,125.03,1.19,72.1062783566999,1.1899999999999977,0.0,0.0
2015-11-24,123.31,-1.72,73.49888373766623,-1.7199999999999989,0.0,0.0
2015-11-25,124.16,0.85,67.89924530159169,0.8499999999999943,0.0,0.0
2015-11-27,125.44,1.28,69.22352740695972,1.2800000000000011,0.0,0.0
2015-11-30,123.33,-2.11,71.26375350612469,-2.1099999999999994,0.0,0.0
2015-12-01,125.37,2.04,63.351814224605356,2.0400000000000063,0.0,0.0
2015-12-02,128.93,3.56,67.3563536673943,3.5600000000000023,0.0,0.0
2015-12-03,126.81,-2.12,73.19737953420824,-2.1200000000000045,0.0,0.0
2015-12-04,130.93,4.12,65.25122601135263,4.1200000000000045,0.0,0.0
2015-12-07,125.36,-5.57,72.0018517234376,-5.570000000000007,0.0,0.0
2015-12-08,126.98,1.62,55.37917524125217,1.6200000000000045,0.0,0.0
2015-12-09,124.2,-2.78,58.559245445378075,-2.780000000000001,0.0,0.0
2015-12-10,122.91,-1.29,51.37802514939787,-1.2900000000000063,0.0,0.0
2015-12-11,118.91,-4.0,48.240742670021994,-4.0,0.0,0.0
2015-12-14,120.67,1.76,39.65892337741441,1.7600000000000051,0.0,0.0
2015-12-15,118.6,-2.07,44.61357724344029,-2.0700000000000074,0.0,0.0
2015-12-16,122.64,4.04,40.179029525268554,4.040000000000006,0.0,0.0
2015-12-17,122.51,-0.13,51.03504822316839,-0.12999999999999545,0.0,0.0
2015-12-18,118.02,-4.49,50.696710174355836,-4.490000000000009,0.0,0.0
2015-12-21,116.63,-1.39,40.18177951873632,-1.3900000000000006,0.0,0.0
2015-12-22,116.24,-0.39,37.43475794260094,-0.39000000000000057,0.0,0.0
2015-12-23,118.16,1.92,36.63172741260959,1.9200000000000017,0.0,0.0
2015-12-24,117.33,-0.83,43.456220951830495,-0.8299999999999983,0.0,0.0
2015-12-28,117.11,-0.22,41.26086139388153,-0.21999999999999886,0.0,0.0
2015-12-29,119.12,2.01,40.63894407129451,2.010000000000005,0.0,0.0
2015-12-30,116.71,-2.41,48.710996081768634,-2.410000000000011,0.0,0.0
2015-12-31,114.38,-2.33,41.06005596258046,-2.3299999999999983,0.0,0.0
2016-01-04,109.96,-4.42,34.98797652732989,-4.420000000000002,0.0,0.0
2016-01-05,107.66,-2.3,26.493812234204484,-2.299999999999997,0.0,0.0
2016-01-06,117.68,10.02,23.151288424706124,10.02000000000001,0.0,0.0
2016-01-07,114.56,-3.12,52.79991871027849,-3.1200000000000045,0.0,0.0
2016-01-08,111.39,-3.17,46.42597922303068,-3.1700000000000017,0.0,0.0
2016-01-11,114.97,3.58,40.718284118947,3.5799999999999983,0.0,0.0
2016-01-12,116.58,1.61,48.8367428788715,1.6099999999999994,0.0,0.0
2016-01-13,106.56,-10.02,52.2011248436016,-10.019999999999996,0.0,0.0
2016-01-14,107.06,0.5,35.56626452540459,0.5,0.0,0.0
2016-01-15,104.04,-3.02,36.71633680932341,-3.019999999999996,0.0,0.0
2016-01-19,107.89,3.85,32.688798573262716,3.8499999999999943,0.0,0.0
2016-01-20,107.74,-0.15,41.964003365612285,-0.15000000000000568,0.0,0.0
2016-01-21,102.35,-5.39,41.70809821372005,-5.390000000000001,0.0,0.0
2016-01-22,100.72,-1.63,33.354924224172606,-1.6299999999999955,0.0,0.0
2016-01-25,99.12,-1.6,31.19561203313721,-1.5999999999999943,0.0,0.0
2016-01-26,97.83,-1.29,29.083456824422797,-1.2900000000000063,0.0,0.0
2016-01-27,91.15,-6.68,27.37557712544485,-6.679999999999993,0.0,0.0
2016-01-28,94.41,3.26,20.315403239679938,3.259999999999991,0.0,0.0
2016-01-29,91.84,-2.57,30.336000398569993,-2.569999999999993,0.0,0.0
2016-02-01,94.09,2.25,27.248740912009552,2.25,0.0,0.0
2016-02-02,91.49,-2.6,33.97206251296819,-2.6000000000000085,0.0,0.0
2016-02-03,90.74,-0.75,30.27686958030671,-0.75,0.0,0.0
2016-02-04,89.71,-1.03,29.228762872655906,-1.0300000000000011,0.0,0.0
2016-02-05,82.79,-6.92,27.72251954228642,-6.9199999999999875,0.0,0.0
2016-02-08,83.32,0.53,19.863073077500374,0.5299999999999869,0.0,0.0
2016-02-09,86.13,2.81,21.803547989724308,2.8100000000000023,0.0,0.0
2016-02-10,88.45,2.32,31.808760751542806,2.3200000000000074,0.0,0.0
2016-02-11,86.35,-2.1,39.154588261293256,-2.1000000000000085,0.0,0.0
2016-02-12,87.4,1.05,35.22874812602328,1.0500000000000114,0.0,0.0
2016-02-16,89.05,1.65,38.73867666555835,1.6499999999999915,0.0,0.0
2016-02-17,94.76,5.71,44.171875672301326,5.710000000000008,0.0,0.0
2016-02-18,90.49,-4.27,58.669182858720255,-4.27000000000001,0.0,0.0
2016-02-19,89.23,-1.26,48.013498044541485,-1.259999999999991,0.0,0.0
2016-02-22,91.93,2.7,45.24240188268206,2.700000000000003,0.0,0.0
2016-02-23,89.12,-2.81,52.02352665825012,-2.8100000000000023,0.0,0.0
2016-02-24,91.61,2.49,45.3444559135521,2.489999999999995,0.0,0.0
2016-02-25,94.53,2.92,51.633003447093394,2.9200000000000017,0.0,0.0
2016-02-26,94.79,0.26,58.09488011520235,0.2600000000000051,0.0,0.0
2016-02-29,93.41,-1.38,58.65695534279472,-1.3800000000000097,0.0,0.0
2016-03-01,98.3,4.89,54.243556287237666,4.890000000000001,0.0,0.0
2016-03-02,97.61,-0.69,64.92958441644305,-0.6899999999999977,0.0,0.0
2016-03-03,97.93,0.32,62.5729989297627,0.3200000000000074,0.0,0.0
2016-03-04,101.58,3.65,63.27938696255228,3.6499999999999915,0.0,0.0
2016-03-07,95.49,-6.09,70.52998050261456,-6.090000000000003,0.0,0.0
2016-03-08,96.23,0.74,51.23814951196378,0.7400000000000091,0.0,0.0
2016-03-09,98.0,1.77,53.022562526249104,1.769999999999996,0.0,0.0
2016-03-10,97.36,-0.64,57.29456814393412,-0.6400000000000006,0.0,0.0
2016-03-11,97.66,0.3,55.21949422914309,0.29999999999999716,0.0,0.0
2016-03-14,98.13,0.47,56.07180255553566,0.46999999999999886,0.0,0.0
2016-03-15,97.86,-0.27,57.51946163662451,-0.269999999999996,0.0,0.0
2016-03-16,99.35,1.49,56.30131572046543,1.4899999999999949,0.0,0.0
2016-03-17,99.72,0.37,61.45028315099621,0.37000000000000455,0.0,0.0
2016-03-18,101.12,1.4,62.69765328306648,1.4000000000000057,0.0,0.0
2016-03-21,101.06,-0.06,67.2764634659944,-0.060000000000002274,0.0,0.0
2016-03-22,99.84,-1.22,66.87440282186267,-1.2199999999999989,0.0,0.0
2016-03-23,99.59,-0.25,58.719623715978095,-0.25,0.0,0.0
2016-03-24,98.36,-1.23,57.08928072430924,-1.230000000000004,0.0,0.0
2016-03-28,101.21,2.85,49.38015366178018,2.8499999999999943,0.0,0.0
2016-03-29,104.13,2.92,62.7133821084875,2.9200000000000017,0.0,0.0
2016-03-30,102.19,-1.94,71.50259139097986,-1.9399999999999977,0.0,0.0
2016-03-31,102.23,0.04,60.64777437120646,0.04000000000000625,0.0,0.0
2016-04-01,105.7,3.47,60.7880458642242,3.469999999999999,0.0,0.0
2016-04-04,104.35,-1.35,71.02698988171468,-1.3500000000000085,0.0,0.0
2016-04-05,104.94,0.59,63.63854306519373,0.5900000000000034,0.0,0.0
2016-04-06,104.83,-0.11,65.4344483339693,-0.10999999999999943,0.0,0.0
2016-04-07,104.45,-0.38,64.75299731566344,-0.37999999999999545,0.0,0.0
2016-04-08,103.81,-0.64,62.195755453323606,-0.6400000000000006,0.0,0.0
2016-04-11,102.68,-1.13,57.80193194723225,-1.1299999999999955,0.0,0.0
2016-04-12,106.98,4.3,50.59021311879578,4.299999999999997,0.0,0.0
2016-04-13,109.65,2.67,67.9697634823157,2.6700000000000017,0.0,0.0
2016-04-14,110.42,0.77,74.36779383430644,0.769999999999996,0.0,0.0
2016-04-15,111.51,1.09,75.95105852589651,1.0900000000000034,0.0,0.0
2016-04-18,108.4,-3.11,78.13593170817373,-3.1099999999999994,0.0,0.0
2016-04-19,94.34,-14.06,60.27851442292861,-14.060000000000002,0.0,0.0
2016-04-20,96.77,2.43,27.640262374776697,2.4299999999999926,0.0,0.0
2016-04-21,94.98,-1.79,34.631379400906695,-1.789999999999992,0.0,0.0
2016-04-22,95.9,0.92,32.026443693437145,0.9200000000000017,0.0,0.0
2016-04-25,93.56,-2.34,34.902632478042904,-2.3400000000000034,0.0,0.0
2016-04-26,92.43,-1.13,31.079875861802662,-1.1299999999999955,0.0,0.0
2016-04-27,91.04,-1.39,29.30828510730538,-1.3900000000000006,0.0,0.0
2016-04-28,90.28,-0.76,27.133954747986124,-0.7600000000000051,0.0,0.0
2016-04-29,90.03,-0.25,25.931804897935905,-0.25,0.0,0.0
2016-05-02,93.11,3.08,25.506967536368805,3.0799999999999983,0.0,0.0
2016-05-03,91.54,-1.57,39.46956995487321,-1.5699999999999932,0.0,0.0
2016-05-04,90.79,-0.75,35.58406748015547,-0.75,0.0,0.0
2016-05-05,89.37,-1.42,33.769143658510814,-1.4200000000000017,0.0,0.0
2016-05-06,90.84,1.47,30.412717705143365,1.4699999999999989,0.0,0.0
2016-05-09,90.54,-0.3,37.73463016668332,-0.29999999999999716,0.0,0.0
2016-05-10,92.89,2.35,36.83076984814122,2.3499999999999943,0.0,0.0
2016-05-11,90.02,-2.87,47.98476268489408,-2.8700000000000045,0.0,0.0
2016-05-12,87.74,-2.28,38.49710809886795,-2.280000000000001,0.0,0.0
2016-05-13,87.88,0.14,32.63808648705974,0.14000000000000057,0.0,0.0
2016-05-16,89.12,1.24,33.34992709267004,1.240000000000009,0.0,0.0
2016-05-17,88.63,-0.49,39.79042576543873,-0.4900000000000091,0.0,0.0
2016-05-18,90.5,1.87,38.126580027056946,1.8700000000000045,0.0,0.0
2016-05-19,89.55,-0.95,47.670346519125,-0.9500000000000028,0.0,0.0
2016-05-20,92.49,2.94,43.75212670123044,2.9399999999999977,0.0,0.0
2016-05-23,94.89,2.4,56.4208966623143,2.4000000000000057,0.0,0.0
2016-05-24,97.89,3.0,63.988025609037145,3.0,0.0,0.0
2016-05-25,100.2,2.31,71.14561296627863,2.3100000000000023,0.0,0.0
2016-05-26,102.81,2.61,75.44109069820368,2.6099999999999994,0.0,0.0
2016-05-27,103.3,0.49,79.40085463412369,0.4899999999999949,0.0,0.0
2016-05-31,102.57,-0.73,80.0896445093003,-0.730000000000004,0.0,0.0
2016-06-01,101.51,-1.06,75.77559021054955,-1.059999999999988,0.0,0.0
2016-06-02,101.25,-0.26,69.55787930058995,-0.2600000000000051,0.0,0.0
2016-06-03,99.59,-1.66,67.99390148158525,-1.6599999999999966,0.0,0.0
2016-06-06,100.74,1.15,58.41083770238535,1.1499999999999915,0.0,0.0
2016-06-07,99.89,-0.85,62.585800188234266,-0.8499999999999943,0.0,0.0
2016-06-08,97.86,-2.03,57.69350803457777,-2.030000000000001,0.0,0.0
2016-06-09,97.09,-0.77,47.548691374494126,-0.769999999999996,0.0,0.0
2016-06-10,93.75,-3.34,44.1809485038138,-3.3400000000000034,0.0,0.0
2016-06-13,93.85,0.1,32.69964724055201,0.09999999999999432,0.0,0.0
2016-06-14,94.12,0.27,33.29281044313581,0.27000000000001023,0.0,0.0
2016-06-15,94.29,0.17,35.05897716069656,0.1700000000000017,0.0,0.0
